product_id|battery_power|has_bluetooth|clock_speed|supports_dual_sim|front_camera_mp|supports_4G|storage_GB|depth_cm|weight|num_cores|primary_camera_mp|pixel_res_height|pixel_res_width|RAM|screen_height_cm|screen_width_cm|battery_talk_time|supports_3G|has_touch_screen|has_wifi|price_range
64146|1922.0|No|0.5|NO|15|Yes|42|0.6|153.0|8|16|725|1882|3564.0|12|1|17|Yes|NO|NO|very_high_cost
68090|548.0|No|1.0|YES|0|Yes|56|0.4|146.0|4|14|657|1657|562.0|17|14|8|Yes|YES|YES|low_cost
59353|916.0|Yes|0.5|NO|0|Yes|47|0.2|82.0|4|1|1147|1393|1659.0|11|10|11|Yes|YES|NO|medium_cost
75005|1783.0|Yes|0.5|NO|8|No|14|0.6|183.0|8|11|910|1566|1816.0|12|7|7|No|NO|YES|high_cost
60977|1083.0|Yes|1.4|YES|2|Yes|49|0.8|156.0|5|9|295|503|1338.0|16|8|5|Yes|YES|YES|low_cost
53577|1698.0|No|2.8|NO|10|Yes|7|0.8|131.0|8|12|26|508|2992.0|15|3|17|Yes|YES|NO|high_cost
65230|1969.0|No|0.8|YES|5|Yes|7|0.2|85.0|8|20|332|764|315.0|16|7|7|Yes|YES|NO|low_cost
50057|869.0|No|1.9|NO|0|No|2|0.6|197.0|7|3|519|533|3249.0|19|0|12|No|NO|YES|high_cost
51751|1337.0|Yes|2.7|YES|0|No|5|0.7|200.0|4|1|161|1029|3242.0|10|1|20|No|YES|NO|high_cost
54612|637.0|Yes|0.8|YES|2|No|28|0.6|194.0|4|6|1080|1289|2725.0|15|10|7|No|NO|NO|high_cost
58524|833.0|Yes|0.6|YES|0|Yes|27|0.3|145.0|4|2|649|1290|586.0|19|8|19|Yes|NO|YES|low_cost
79419|1248.0|No|2.4|NO|6|Yes|9|0.4|89.0|3|8|71|1686|2454.0|9|8|13|Yes|YES|NO|high_cost
78399|1174.0|Yes|0.9|NO|7|No|30|1.0|147.0|4|20|744|1244|804.0|17|14|16|No|YES|YES|low_cost
50324|1831.0|Yes|2.3|NO|3|Yes|44|0.2|148.0|7|14|437|1113|2460.0|10|5|18|Yes|NO|NO|high_cost
56591|1002.0|No|2.6|YES|7|No|27|0.1|146.0|1|10|115|1111|1295.0|18|15|17|Yes|NO|YES|low_cost
67474|1010.0|Yes|2.0|YES|2|Yes|8|0.9|139.0|5|3|547|957|2625.0|15|11|12|Yes|YES|NO|high_cost
64824|1117.0|Yes|0.5|YES|2|No|21|0.1|177.0|2|19|495|1035|1999.0|15|9|2|Yes|NO|YES|medium_cost
53191|990.0|Yes|2.7|YES|3|No|15|0.9|153.0|2|7|1466|1717|2698.0|11|8|6|Yes|NO|NO|high_cost
71885|1564.0|No|1.4|NO|5|Yes|26|0.1|129.0|6|16|117|1115|3742.0|13|3|13|Yes|YES|NO|very_high_cost
57741|1065.0|No||YES|0|Yes|21|0.1|158.0|5|3|760|1722|1193.0|16|13|20|Yes|NO|YES|medium_cost
64456|1982.0|No||NO|12|No|24|0.1||7|16|764|1873|3511.0|16|14|15|Yes|YES||very_high_cost
50966|1607.0|No|1.1|YES|6|Yes|20|1.0|192.0|2|8|776|1005|885.0|11|1|14|Yes|YES|NO|low_cost
58140|||||6|Yes|5|0.5||5|7|53|1504||8|7|11|Yes|||low_cost
72382|681.0|No|0.5|YES|12|Yes|17|0.9|194.0|5|19|371|1702|2548.0|6|1|5|Yes|NO|YES|high_cost
61689|1163.0|Yes|2.1|YES|0|Yes|19|0.9|132.0|2|1|728|818|2940.0|13|0|15|Yes|NO|YES|high_cost
65684|1285.0|No|0.8|YES|4|Yes|11|0.8|199.0|5|7|1791|1896|3966.0|17|15|2|Yes|YES|YES|very_high_cost
52324|753.0|Yes|0.5|NO|11|Yes|48|0.1|121.0|8|20|606|1316|3484.0|11|10|16|Yes|NO|NO|very_high_cost
50133|1779.0|Yes|2.6|YES|2|No|5|0.8|90.0|1|3|1225|1717|1246.0|12|2|20|No|YES|NO|medium_cost
63940|987.0|Yes|1.9|NO|4|Yes|52|0.5|83.0|3|8|419|736|2757.0|17|12|15|Yes|YES|NO|high_cost
53780|511.0|No|0.9|YES|15|Yes|24|0.6|136.0|3|18|367|1264|2378.0|18|3|4|Yes|NO|NO|medium_cost
72817|1044.0|No|1.8|NO|4|Yes|12|0.7|104.0|6|5|1230|1263|1794.0|18|7|19|Yes|YES|YES|medium_cost
64255|1855.0|No|0.5|NO|5|No|32|0.6|187.0|8|18|267|1161|3933.0|7|0|7|Yes|NO|YES|very_high_cost
77540|946.0|Yes|||9|No|26|0.1||6|10|273|891|1637.0|7|3|6|Yes|||low_cost
52204|657.0|Yes|1.9|YES|2|No|21|0.1|110.0|8|8|705|1905|783.0|6|1|11|Yes|YES|NO|low_cost
72274|1673.0|Yes|1.6|NO|2|No|42|0.5|182.0|5|6|214|679|3094.0|12|4|20|No|NO|NO|high_cost
56957|731.0|Yes|0.5|YES|0|Yes|28|0.5|130.0|8|0|424|1032|1774.0|12|8|10|Yes|NO|NO|medium_cost
78118|926.0|Yes|0.8|NO|6|Yes|59|0.8|161.0|7|14|84|793|256.0|18|7|2|Yes|NO|YES|low_cost
62195|1261.0|No|0.5|NO|3|Yes|52|0.3|86.0|2|9|605|1429|1365.0|9|3|16|Yes|NO|YES|medium_cost
61478|618.0|No|1.1|NO|11|Yes|45|0.2|188.0|3|20|1175|1586|2339.0|19|2|10|Yes|YES|NO|high_cost
55219|936.0|Yes|2.3|NO|5|Yes|57|0.2|129.0|2|6|657|938|2049.0|12|8|5|Yes|YES|NO|medium_cost
57120|1485.0|Yes|0.9|YES|0|Yes|28|0.8|158.0|5|1|371|1023|3241.0|14|11|11|Yes|YES|NO|very_high_cost
52364|1339.0|Yes|0.5|YES|10|Yes|21|0.5|80.0|4|11|833|1441|867.0|8|3|3|Yes|YES|NO|low_cost
59306|508.0|Yes|1.3|NO|1|No|50|0.7|82.0|5|9|102|1195|2175.0|14|4|14|No|NO|YES|medium_cost
62986|1938.0|Yes|0.5|YES|5|No|44|0.5|121.0|2|9|1299|1935|3497.0|18|10|18|No|YES|NO|very_high_cost
79243|995.0|No|1.3|YES|1|No|10|0.1|104.0|4|3|258|1889|609.0|11|3|5|Yes|NO|YES|low_cost
69206|1086.0|Yes|1.7|YES|0|Yes|43|0.2|111.0|6|1|56|1150|3285.0|11|5|17|Yes|YES|NO|high_cost
69952|1322.0|No|2.3|YES|1|Yes|35|0.1|157.0|1|3|443|708|3684.0|15|8|6|Yes|NO|NO|very_high_cost
50449|1864.0|No|1.9|YES|2|No|57|0.1|181.0|6|6|1279|1793|3586.0|19|9|8|No|NO|YES|very_high_cost
55731|1944.0|Yes|0.5|NO|1|Yes|26|0.5|92.0|4|9|313|712|2322.0|19|8|7|Yes|NO|YES|high_cost
61170|581.0|No|0.6|NO|5|Yes|56|0.2|180.0|2|10|523|565|354.0|10|4|13|Yes|YES|YES|low_cost
63052|1020.0|Yes|0.7|YES|3|Yes|27|0.7|128.0|4|4|919|1482|3204.0|18|1|9|Yes|NO|YES|very_high_cost
51140|1936.0|No|1.3|NO|2|No|44|0.1|139.0|3|3|570|1021|1400.0|17|7|3|No|NO|YES|medium_cost
59789|1329.0|Yes|1.7|NO|5|Yes|23|0.6|198.0|8|6|380|682|2308.0|11|10|9|Yes|YES|NO|medium_cost
55587|808.0|Yes|0.5|YES|3|No|46|0.5|105.0|8|15|119|529|1082.0|15|5|10|Yes|NO|YES|low_cost
56058|994.0|No|1.2|YES|4|No|40|0.9|164.0|2|17|296|839|3104.0|17|7|11|No|NO|NO|high_cost
60636|1811.0|Yes|2.0|NO|3|Yes|22|0.2|82.0|2|8|358|614|2847.0|9|2|4|Yes|NO|YES|high_cost
61403|765.0|Yes|2.5|NO|3|No|44|0.3|88.0|8|11|1364|1851|2256.0|6|1|19|No|YES|YES|high_cost
70579|993.0|Yes|2.3|YES|0|No|16|0.4|106.0|7|13|424|1639|1113.0|14|1|6|No|NO|YES|low_cost
61815|1136.0|Yes||NO|15|No|32|0.5|150.0|6|19|961|1030|3210.0|10|3|8|Yes|YES|YES|very_high_cost
76415|719.0|Yes|0.5|YES|0|Yes|23|0.4|113.0|6|9|431|1727|3990.0|14|9|12|Yes|YES|YES|very_high_cost
79418|733.0|Yes|0.6|YES|0|No|63|0.3|105.0|7|10|950|1739|984.0|17|4|9|Yes|NO|YES|low_cost
76798|1946.0|No|2.7|YES|8|No|8|0.3|123.0|8|19|647|1849|3117.0|6|0|2|Yes|NO|NO|very_high_cost
77416|1230.0|Yes|1.6|NO|0|Yes|48|0.7|111.0|7|2|1960|1963|1622.0|18|17|16|Yes|YES|YES|high_cost
63771|1577.0|No|1.0|YES|0|Yes|64|0.1|105.0|3|7|116|1432|2967.0|7|3|7|Yes|YES|YES|very_high_cost
50307|1514.0|Yes|1.4|NO|3|Yes|12|0.6|138.0|3|4|306|538|1037.0|15|3|15|Yes|NO|YES|low_cost
65299|579.0|Yes|2.5|NO|3|No|7|1.0|89.0|8|10|808|1517|2908.0|12|4|11|No|NO|YES|high_cost
67435|574.0|Yes|3.0|NO|1|Yes|30|0.9|126.0|2|3|94|1334|1167.0|5|3|19|Yes|NO|NO|low_cost
59833|1072.0|Yes|2.2|YES|6|No|19|0.4|114.0|8|16|380|877|2715.0|15|9|16|No|YES|NO|high_cost
72282|843.0|No|1.3|YES|1|No|16|0.9|119.0|7|4|593|732|1734.0|17|8|14|No|NO|YES|medium_cost
62532|1492.0|Yes|1.5|NO|5|No|11|0.9|85.0|3|7|1684|1746|2259.0|14|12|19|No|YES|YES|very_high_cost
55594|1807.0|Yes|2.9|NO|0|No|16|0.2|125.0|3|0|1221|1415|2921.0|8|5|17|No|YES|NO|very_high_cost
70145|909.0|Yes|0.7|YES|7|No|47|0.1|146.0|3|9|410|1643|1244.0|14|10|16|No|YES|NO|low_cost
75826|1876.0|No|1.3|YES|9|Yes|64|1.0|98.0|3|19|600|1211|3132.0|17|0|2|Yes|YES|YES|very_high_cost
68279|1436.0|Yes|2.4|YES|3|Yes|23|0.3|106.0|5|4|189|1411|2488.0|8|4|8|Yes|NO|NO|high_cost
68136|1251.0|No|0.5|YES|10|Yes|29|0.7|133.0|6|16|308|591|1052.0|11|9|11|Yes|NO|NO|low_cost
76331|636.0|No|0.5|NO|8|Yes|28|0.9|152.0|2|15|148|742|2927.0|15|6|3|Yes|NO|NO|high_cost
56392|1354.0|Yes|0.7|YES|3|Yes|26|0.5|136.0|4|6|297|918|2090.0|5|1|13|Yes|YES|NO|medium_cost
59298|930.0|Yes|0.5|YES|3|Yes|34|0.5|190.0|4|16|1050|1726|2131.0|7|2|6|Yes|NO|YES|high_cost
65534|1830.0|Yes|1.0|NO|7|Yes|47|0.3|117.0|1|11|1191|1882|3362.0|13|10|11|Yes|NO|NO|very_high_cost
56955|1424.0|No|0.5|YES|16|Yes|23|0.6|80.0|4|18|1399|1663|1053.0|14|11|16|Yes|YES|YES|medium_cost
73580|583.0|Yes||YES|1|No|51|0.9||8|2|1658|1794|1799.0|16|9|7|No|YES|NO|medium_cost
50581|648.0|Yes|0.5|YES|9|Yes|54|0.4|109.0|5|20|1153|1817|3124.0|5|0|13|Yes|NO|NO|very_high_cost
50320|1203.0|Yes|0.5|YES|0|Yes|11|0.9|109.0|2|12|35|510|1672.0|17|13|19|Yes|YES|NO|low_cost
54355|1777.0|No|2.2|YES|0|No|15|0.2|100.0|4|7|553|874|1552.0|10|8|10|Yes|YES|NO|medium_cost
77418|1299.0|Yes|2.8|YES|0|No|64|0.5|83.0|6|6|46|908|1938.0|19|8|5|Yes|NO|YES|medium_cost
74849|1494.0|No|1.9|NO|2|Yes|47|0.4|129.0|2|9|207|1177|3202.0|13|1|14|Yes|NO|NO|very_high_cost
59869|527.0|No|0.7|YES|4|No|53|0.9|128.0|1|11|67|1924|1302.0|13|7|13|No|NO|NO|low_cost
51148|793.0|Yes|2.8|YES|1|Yes|64|0.4|179.0|4|2|818|1006|2296.0|12|0|5|Yes|YES|NO|medium_cost
66806|873.0|Yes|0.5|YES|6|No|8|0.6|152.0|7|9|1257|1411|575.0|15|8|7|Yes|NO|YES|low_cost
63684|722.0|No||NO|12|No|12|1.0||6|20|138|1371|2359.0|13|6|3|No|||medium_cost
70276|1250.0|Yes|1.5|NO|14|Yes|20|0.4|167.0|5|18|11|1020|3314.0|6|5|6|Yes|YES|YES|high_cost
62993|1358.0|No|1.7|NO|0|No|60|0.6|147.0|3|1|889|1635|440.0|14|10|13|Yes|NO|NO|low_cost
72656|1035.0|Yes|1.9|YES|8|No|11|1.0|173.0|6|10|831|1709|2002.0|17|8|5|Yes|YES|NO|medium_cost
71590|1289.0|No|0.8|YES|3|Yes|16|0.9|161.0|6|17|713|1854|3167.0|14|8|20|Yes|YES|NO|very_high_cost
68833|1445.0|No|2.2|YES|2|No|37|0.4|82.0|2|6|527|1393|3480.0|17|16|17|Yes|YES|YES|very_high_cost
72968|1702.0|Yes|2.3|YES|12|Yes|47|0.6|107.0|2|19|1284|1643|595.0|10|0|19|Yes|NO|YES|medium_cost
53188|534.0|No|0.5|YES|4|No|2|0.2|85.0|5|16|911|1220|2466.0|5|3|18|No|YES|YES|high_cost
75978|628.0|Yes|1.8|NO|5|No|60|0.2|87.0|6|6|1047|1534|1337.0|12|7|14|No|YES|NO|medium_cost
71300|713.0|No|1.4|YES|4|No|53|0.8|98.0|1|17|123|1477|1462.0|19|18|13|Yes|NO|YES|low_cost
61894|1207.0|No|0.5|NO|0|No|58|0.3|112.0|8|0|406|681|503.0|7|3|5|Yes|YES|NO|low_cost
52035|683.0|Yes|2.1|NO|7|No|30|0.1|197.0|7|8|927|1135|2066.0|9|0|15|No|NO|NO|medium_cost
70595|594.0|Yes|2.6|NO|1|No|27|0.1|196.0|5|2|407|528|708.0|17|5|17|No|YES|YES|low_cost
56395|537.0|Yes|2.0|NO|1|Yes|55|0.3|103.0|7|2|1041|1430|2029.0|10|5|12|Yes|YES|YES|medium_cost
54930|1565.0|Yes|0.5|NO|0|No|38|0.1|121.0|5|1|781|1364|308.0|19|17|7|Yes|YES|YES|low_cost
53501|1052.0|No|0.9|NO|1|No|6|0.8|195.0|4|16|1191|1839|552.0|6|1|11|No|NO|YES|low_cost
50920|713.0|No|1.6|NO|4|Yes|63|0.7|89.0|2|8|103|1760|2082.0|15|10|12|Yes|NO|NO|medium_cost
55726|1766.0|Yes|0.5|YES|1|No|16|0.6|141.0|5|7|125|1227|3314.0|9|7|17|No|NO|YES|very_high_cost
78109|584.0|Yes|1.7|YES|1|Yes|19|0.4|199.0|4|4|919|1343|3996.0|12|9|17|Yes|YES|YES|very_high_cost
75667|1541.0|Yes|1.5|YES|6|Yes|5|0.5|109.0|4|10|536|1656|1795.0|7|3|4|Yes|YES|YES|medium_cost
74316|837.0|No||YES|1|No|51|0.2|104.0|5|15|638|1831|594.0|16|6|20|Yes|NO|YES|low_cost
71939|935.0|Yes||YES|3|Yes|58|0.1||5|12|639|1087|2473.0|10|4|9|Yes|||high_cost
66613|665.0|Yes|0.7|NO|0|Yes|31|0.1|185.0|5|2|496|1804|690.0|5|2|15|Yes|NO|NO|low_cost
51824|680.0|Yes|2.4|NO|13|Yes|34|0.4|157.0|2|17|686|1418|3845.0|15|1|4|Yes|YES|YES|very_high_cost
64031|877.0|No|1.5|YES|0|Yes|17|0.1|195.0|7|0|1064|1985|2004.0|11|8|9|Yes|YES|YES|medium_cost
79030|1493.0|No|1.5|YES|13|No|53|0.5|102.0|5|16|240|1414|2083.0|19|15|20|No|YES|YES|high_cost
53761|1762.0|No|0.6|NO|3|Yes|26|0.1|83.0|6|14|525|704|2661.0|9|7|4|Yes|YES|NO|high_cost
76740|842.0|Yes||YES|4|No|57|1.0||3|10|348|730|1903.0|8|4|14|No|YES|NO|medium_cost
56666|925.0|Yes|2.1|NO|9|No|56|0.2|196.0|1|14|1262|1520|2466.0|8|0|5|Yes|NO|NO|high_cost
77664|1692.0|No|2.1|NO|4|Yes|2|0.9|106.0|1|17|1899|1904|3779.0|9|3|7|Yes|YES|YES|very_high_cost
61886|1576.0|Yes|2.2|NO|8|No|5|0.7|139.0|3|17|258|789|3904.0|5|1|7|Yes|YES|YES|very_high_cost
72208|1065.0|No|1.7|YES|4|Yes|48|0.3|162.0|6|8|1188|1948|265.0|8|0|12|Yes|NO|NO|low_cost
74570|958.0|Yes|1.6|NO|9|Yes|60|0.4|200.0|1|12|730|751|1417.0|10|4|19|Yes|NO|YES|low_cost
60072|623.0|Yes|0.8|NO|6|Yes|26|0.3|197.0|7|12|484|1238|1769.0|10|1|16|Yes|NO|NO|medium_cost
59696|897.0|No|1.4|YES|1|No|17|0.4|171.0|1|2|547|1852|2948.0|12|3|5|No|NO|YES|high_cost
75162|1110.0|No||NO|4|Yes|41|0.1||3|16|800|1455|2572.0|16|5|16|Yes|NO||high_cost
72546|616.0|Yes|2.2|NO|3|Yes|21|0.8|150.0|7|4|347|513|3267.0|17|9|19|Yes|NO|NO|high_cost
69424|1680.0|Yes|1.2|YES|6|Yes|37|0.7|168.0|4|7|679|1231|1459.0|15|3|2|Yes|YES|NO|medium_cost
69472|1715.0|No|1.3|NO|0|Yes|12|0.3|94.0|8|6|1224|1676|1633.0|15|10|5|Yes|YES|YES|high_cost
65821|983.0|No|0.6|YES|0|Yes|45|0.1|130.0|4|11|948|1205|2052.0|5|3|6|Yes|NO|YES|medium_cost
57081|720.0|Yes||YES|12|Yes|14|0.8|165.0|4|14|366|1234|1086.0|14|7|3|Yes|YES|NO|low_cost
58390|1660.0|No|0.6|NO|2|Yes|24|0.8|169.0|2|3|223|1777|2402.0|12|10|14|Yes|YES|YES|high_cost
76860|1564.0|No|1.5|YES|1|No|42|0.7|108.0|2|2|1619|1962|3376.0|7|0|7|No|YES|NO|very_high_cost
75064|592.0|No|0.8|YES|1|No|52|0.9|103.0|7|10|332|970|1507.0|5|0|4|No|NO|YES|low_cost
58335|969.0|No|1.8|YES|2|Yes|44|0.6|158.0|3|7|167|909|641.0|9|1|8|Yes|NO|YES|low_cost
60472|1356.0|Yes|0.5|YES|0|No|35|0.8|131.0|1|19|782|951|3451.0|5|2|17|Yes|YES|YES|very_high_cost
50509|504.0|Yes|1.0|NO|8|No|14|0.5|189.0|7|9|881|1129|1607.0|15|0|10|Yes|YES|YES|low_cost
55220|1546.0|Yes|0.5|YES|3|Yes|6|0.2|101.0|1|4|91|1317|3521.0|15|11|9|Yes|NO|NO|very_high_cost
56838|689.0|No|2.9|YES|3|Yes|7|0.8|147.0|2|6|487|722|1241.0|9|0|16|Yes|NO|NO|low_cost
79784|1685.0|No||NO|14|No|16|0.6||7|15|120|1429|881.0|6|3|17|No|||low_cost
69806|1792.0|Yes|1.0|NO|3|Yes|62|0.3|170.0|7|8|1626|1913|2563.0|18|14|15|Yes|NO|YES|very_high_cost
58823|1786.0|No|1.2|NO|11|No|61|0.1|123.0|3|14|74|865|3033.0|14|11|17|No|YES|NO|very_high_cost
71164|1944.0|No|0.6|YES|9|Yes|59|0.2|132.0|7|10|634|1079|769.0|19|13|3|Yes|NO|YES|low_cost
50174|1077.0|Yes|2.5|NO|13|Yes|49|0.6|131.0|4|14|334|1079|3454.0|17|11|2|Yes|NO|YES|very_high_cost
73540||Yes|||1|Yes|60|0.1||4|4|931|1811||10|3|4|Yes|||low_cost
60938|1702.0|Yes|0.5|YES|8|No|2|0.6|185.0|6|19|921|1351|435.0|12|9|3|No|YES|YES|low_cost
63265|1571.0|No|2.9|NO|1|No|30|0.9|150.0|7|3|805|956|586.0|10|9|4|No|YES|YES|low_cost
50413|856.0|Yes|1.1|YES|14|Yes|19|0.7|125.0|6|19|1057|1931|650.0|17|0|10|Yes|NO|YES|low_cost
74747|1786.0|No|2.6|NO|6|No|14|1.0|115.0|4|15|616|912|3038.0|18|0|14|Yes|NO|NO|very_high_cost
51230|914.0|Yes|0.7|NO|1|Yes|60|0.9|198.0|5|4|740|840|3736.0|14|8|5|Yes|NO|NO|very_high_cost
75726|1615.0|Yes|2.8|NO|3|No|9|0.9|117.0|1|13|542|678|2948.0|8|3|3|Yes|YES|NO|high_cost
74741|649.0|Yes|1.4|NO|4|Yes|19|0.8|190.0|7|12|344|1551|739.0|18|1|2|Yes|YES|NO|low_cost
50070|||||3|Yes|25|0.6||2|5|211|1608||8|6|11|Yes|||low_cost
53787|1189.0|Yes|1.9|NO|5|No|7|0.5|164.0|2|20|79|615|841.0|13|10|11|No|YES|NO|low_cost
66227|1043.0|No|2.7|NO|3|No|29|0.2|83.0|8|17|887|893|1183.0|5|3|8|Yes|NO|NO|low_cost
59035|1920.0|No|0.6|YES|3|Yes|19|0.5|131.0|3|8|670|1152|3943.0|13|0|4|Yes|YES|NO|very_high_cost
76964|1220.0|Yes|2.8|NO|1|No|54|0.7|109.0|7|20|383|1249|1037.0|6|4|15|Yes|NO|NO|low_cost
57021|1748.0|Yes|0.5|YES|11|Yes|53|0.5|114.0|4|20|718|1109|2633.0|16|0|9|Yes|NO|NO|high_cost
54377|907.0|Yes|2.6|YES|7|No|44|0.2|160.0|3|12|144|896|3911.0|13|6|8|No|NO|NO|very_high_cost
60409|1193.0|Yes|2.3|NO|7|No|20|1.0|158.0|7|13|1442|1904|1958.0|7|5|2|Yes|NO|NO|high_cost
66354|1766.0|Yes|0.5|YES|1|Yes|22|0.8|122.0|8|4|291|1318|3297.0|7|5|16|Yes|NO|NO|very_high_cost
54724|1278.0|Yes|1.0|NO|7|Yes|24|0.8|170.0|3|16|1352|1775|3141.0|6|2|11|Yes|YES|YES|very_high_cost
66274|1234.0|No|1.7|YES|8|No|17|0.9|174.0|6|15|209|725|3351.0|12|9|19|No|NO|YES|high_cost
65250|1961.0|Yes|1.5|NO|10|No|55|0.5|100.0|7|20|861|1888|2355.0|14|7|6|Yes|YES|YES|very_high_cost
77302|1745.0|No|2.9|NO|0|Yes|3|0.9|105.0|3|0|426|1629|1308.0|5|0|2|Yes|YES|NO|medium_cost
60972|1442.0|No||YES|1|No|27|0.4|127.0|5|8|266|642|991.0|14|8|7|Yes|NO|NO|low_cost
69567|1083.0|Yes|2.9|YES|1|Yes|39|1.0|173.0|8|2|523|542|3248.0|8|6|6|Yes|NO|YES|high_cost
78576|868.0|Yes|0.9|NO|5|No|5|0.4|137.0|4|7|40|1311|1519.0|13|0|2|No|NO|YES|low_cost
67633|864.0|No|1.6|YES|0|Yes|53|0.3|88.0|6|1|262|1436|493.0|18|9|10|Yes|YES|NO|low_cost
55166|1142.0|Yes|1.2|NO|0|No|2|0.6|114.0|6|0|623|769|1747.0|7|0|14|No|YES|NO|medium_cost
65309|608.0|Yes|0.5|YES|0|No|64|0.9|94.0|4|0|4|1351|2517.0|16|8|7|Yes|YES|YES|medium_cost
75710|983.0|No|1.8|NO|0|Yes|53|0.9|187.0|1|4|1001|1176|1389.0|17|8|8|Yes|YES|YES|medium_cost
52039|1720.0|No|1.6|NO|18|Yes|2|0.8|188.0|5|20|334|896|2522.0|10|5|2|Yes|NO|YES|high_cost
69069|1802.0|Yes|1.2|YES|8|No|27|0.5|116.0|5|16|453|963|1885.0|10|9|7|Yes|YES|NO|high_cost
76130|591.0|No|2.1|YES|18|Yes|16|0.5|196.0|7|20|952|1726|704.0|14|5|4|Yes|YES|YES|low_cost
53608|1205.0|Yes|2.7|NO|5|No|10|0.1|163.0|6|10|321|1870|953.0|18|11|20|No|YES|YES|low_cost
66343|1369.0|Yes||YES|3|No|28|0.6||1|18|1451|1469|3206.0|16|15|4|No|NO||very_high_cost
70856|713.0|No|0.9|YES|0|No|42|0.1|94.0|1|14|1048|1123|928.0|12|10|9|No|NO|YES|low_cost
72982|1082.0|No|2.3|YES|11|No|2|1.0|101.0|4|20|398|724|2177.0|12|2|17|No|YES|NO|medium_cost
53001|1719.0|Yes|2.1|YES|0|No|52|0.1|187.0|3|1|417|520|2610.0|10|1|11|Yes|YES|YES|high_cost
79616|1544.0|No|2.4|NO|18|Yes|12|0.1|186.0|7|20|470|844|489.0|9|4|2|Yes|NO|YES|low_cost
65548|1090.0|Yes|2.3|NO|1|Yes|8|0.6|128.0|8|8|1217|1670|3839.0|17|3|11|Yes|NO|YES|very_high_cost
63464|1991.0|No|2.8|NO|3|Yes|15|0.1|181.0|1|13|298|1037|1861.0|8|5|17|Yes|YES|YES|medium_cost
57786|1367.0|No|2.9|NO|4|No|56|0.8|176.0|2|6|36|642|299.0|6|2|10|No|YES|NO|low_cost
58226|1179.0|Yes|0.5|NO|7|Yes|32|0.3|182.0|2|12|85|1451|340.0|16|5|16|Yes|NO|NO|low_cost
61649|721.0|Yes||YES|1|Yes|15|0.2|102.0|5|18|655|1255|3606.0|10|0|5|Yes|YES|YES|very_high_cost
54203|1549.0|Yes|1.8|YES|0|No|62|0.7|91.0|4|4|167|990|799.0|7|3|9|Yes|NO|YES|low_cost
60091|1349.0|Yes|2.1|YES|3|No|46|0.9|134.0|6|12|212|623|2367.0|11|7|10|Yes|NO|YES|medium_cost
70640|1799.0|No|1.0|NO|1|Yes|30|0.6|123.0|3|9|617|1386|445.0|10|8|10|Yes|YES|NO|low_cost
56986|1075.0|No|0.5|YES|2|No|11|0.2|122.0|1|16|271|1769|3927.0|8|3|7|Yes|NO|NO|very_high_cost
60682|684.0|Yes|0.9|YES|3|Yes|63|1.0|157.0|5|9|159|1738|3756.0|17|5|12|Yes|YES|YES|very_high_cost
50071|1837.0|No|0.5|NO|9|No|36|0.9|162.0|4|20|786|872|770.0|14|1|15|No|NO|YES|low_cost
79970|1619.0|Yes|1.9|NO|2|Yes|21|0.4|138.0|1|9|46|562|1641.0|7|2|13|Yes|NO|NO|medium_cost
76278|965.0|Yes|1.4|NO|1|No|13|0.9|197.0|8|2|645|1275|2343.0|17|12|15|Yes|NO|NO|high_cost
55364|730.0|No|1.5|NO|9|No|9|0.7|122.0|4|15|1371|1677|2787.0|10|8|7|Yes|NO|YES|high_cost
52426|1361.0|Yes|1.4|NO|1|No|47|1.0|169.0|5|2|881|1382|2495.0|8|7|16|No|NO|YES|high_cost
65603|1494.0|No|1.6|NO|3|Yes|45|0.8|158.0|5|4|449|790|3208.0|11|9|4|Yes|NO|NO|very_high_cost
72077|1027.0|Yes||NO|7|No|18|1.0|146.0|7|11|338|534|1234.0|7|4|14|Yes|NO|YES|low_cost
52618|1807.0|No|0.8|YES|0|Yes|38|0.2|97.0|8|0|1332|1814|1069.0|7|6|7|Yes|NO|NO|medium_cost
76503|709.0|No|2.4|YES|1|No|11|0.1|130.0|5|11|119|1531|3568.0|16|14|3|No|NO|YES|very_high_cost
55255|689.0|No|1.4|NO|2|No|45|0.5|103.0|5|11|256|823|3585.0|10|1|10|Yes|NO|NO|very_high_cost
50475|955.0|Yes|0.5|NO|2|No|2|0.6|155.0|4|10|428|1254|1974.0|14|1|18|Yes|YES|NO|medium_cost
67005|1872.0|Yes|1.9|NO|5|No|35|0.6|111.0|3|14|1546|1879|2419.0|15|5|19|No|NO|NO|very_high_cost
76654|1259.0|No|1.2|YES|0|No|13|0.5|97.0|2|0|1210|1989|340.0|17|13|4|Yes|NO|YES|low_cost
65112|695.0|No|1.2|NO|1|Yes|41|0.4|169.0|8|8|789|1211|2282.0|5|2|17|Yes|YES|NO|medium_cost
58384|1969.0|No|1.2|YES|9|No|63|0.2|132.0|4|11|390|756|298.0|10|1|10|Yes|YES|NO|low_cost
76132|759.0|No|2.5|NO|3|Yes|39|0.3|162.0|2|8|110|1317|968.0|6|2|2|Yes|NO|NO|low_cost
73985|936.0|No|1.0|NO|1|No|18|0.2|153.0|3|18|1330|1686|2391.0|12|6|3|Yes|YES|YES|high_cost
