CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
709700058,Existing Customer,52,F,2,1.0,Single,1.0,0.0,33,5,2,2,6081.0,989,5092.0,1.222,4451,70,0.429,0.163
717370533,Existing Customer,40,M,3,2.0,Single,3.0,0.0,26,1,2,1,34516.0,2088,32428.0,0.627,6453,89,0.589,0.06
784725333,Existing Customer,41,M,3,0.0,Married,1.0,0.0,33,4,2,1,4470.0,680,3790.0,1.608,931,18,1.571,0.152
713206683,Attrited Customer,40,M,4,1.0,Single,2.0,1.0,22,3,1,3,34516.0,0,34516.0,0.64,1028,26,0.3,0.0
713003358,Attrited Customer,40,M,3,1.0,Single,2.0,0.0,30,2,2,2,29338.0,159,29179.0,1.017,4983,40,0.379,0.005
713213133,Existing Customer,36,M,2,1.0,Single,1.0,0.0,36,2,2,1,6763.0,1660,5103.0,0.573,4972,76,0.9,0.245
711318033,Existing Customer,47,M,3,1.0,Single,1.0,0.0,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0
714608583,Attrited Customer,45,M,5,0.0,Divorced,3.0,0.0,36,2,3,2,5287.0,0,5287.0,0.841,8392,69,0.683,0.0
787543008,Existing Customer,37,M,1,1.0,Single,1.0,0.0,27,5,3,4,3851.0,1695,2156.0,0.717,2349,61,0.968,0.44
711937158,Existing Customer,49,M,3,1.0,Married,1.0,0.0,39,5,3,3,2501.0,0,2501.0,0.832,4837,87,0.74,0.0
719277033,Existing Customer,44,M,3,0.0,Single,1.0,0.0,34,5,3,1,8997.0,708,8289.0,0.586,4558,62,0.676,0.079
824155458,Existing Customer,48,M,2,0.0,Married,2.0,0.0,44,5,1,2,11332.0,1647,9685.0,0.542,4674,72,0.714,0.145
714216858,Existing Customer,35,F,2,0.0,Single,0.0,0.0,36,2,1,2,1507.0,0,1507.0,0.81,4679,85,0.771,0.0
788725608,Existing Customer,44,F,3,1.0,Single,0.0,0.0,17,1,2,3,8861.0,1149,7712.0,0.718,8387,102,0.759,0.13
715429608,Existing Customer,45,F,3,1.0,Married,0.0,0.0,37,4,3,1,4602.0,1517,3085.0,1.292,3520,66,1.0,0.33
714794133,Existing Customer,54,M,2,0.0,Married,1.0,0.0,45,2,3,1,6546.0,1908,4638.0,0.697,14103,112,0.672,0.291
721005108,Existing Customer,41,M,0,1.0,Married,1.0,0.0,29,3,2,2,6991.0,1384,5607.0,0.66,14994,104,0.733,0.198
716905158,Existing Customer,45,M,2,0.0,Single,1.0,0.0,30,3,1,3,21815.0,0,21815.0,0.807,3904,72,1.118,0.0
795392433,Existing Customer,35,F,2,0.0,Single,0.0,0.0,29,3,1,1,2423.0,0,2423.0,0.663,4651,69,0.568,0.0
721109358,Existing Customer,39,M,3,0.0,Married,1.0,0.0,27,6,2,1,2583.0,0,2583.0,0.781,4162,87,0.812,0.0
771488583,Existing Customer,46,F,1,1.0,Single,1.0,0.0,34,4,2,2,3569.0,0,3569.0,0.706,4186,72,0.636,0.0
715205358,Existing Customer,39,M,1,1.0,Married,1.0,0.0,31,4,1,1,2536.0,913,1623.0,1.059,1750,35,1.333,0.36
708621408,Existing Customer,39,F,1,0.0,Single,0.0,0.0,28,3,2,1,1438.3,0,1438.3,0.799,4173,82,0.64,0.0
717699408,Existing Customer,51,F,3,1.0,Married,0.0,0.0,36,3,3,3,2886.0,2517,369.0,0.841,4884,89,0.618,0.872
771222558,Existing Customer,45,F,3,1.0,Single,0.0,0.0,32,6,1,3,2900.0,2018,882.0,0.705,4467,79,0.756,0.696
715957233,Existing Customer,53,M,3,1.0,Single,1.0,0.0,36,5,1,1,19940.0,2018,17922.0,0.42,4694,75,0.786,0.101
721207908,Existing Customer,47,F,5,0.0,Single,0.0,0.0,37,5,2,3,1493.0,0,1493.0,0.605,4655,95,0.638,0.0
802247658,Attrited Customer,59,M,2,0.0,Single,1.0,0.0,53,4,5,4,2699.0,2422,277.0,0.773,2599,43,0.433,0.897
788797983,Existing Customer,42,F,3,0.0,Married,0.0,0.0,24,5,1,3,4568.0,2025,2543.0,0.849,4869,85,0.848,0.443
798796233,Existing Customer,37,F,3,0.0,Married,1.0,0.0,31,5,3,3,1586.0,1038,548.0,0.973,1724,24,0.714,0.654
712419708,Existing Customer,56,F,2,2.0,Married,0.0,0.0,48,6,1,2,4930.0,2259,2671.0,1.134,2194,53,0.606,0.458
720470133,Existing Customer,59,M,0,1.0,Single,0.0,0.0,36,5,3,3,3604.0,1483,2121.0,0.597,4576,87,0.706,0.411
821241708,Attrited Customer,47,M,4,0.0,Single,2.0,0.0,42,1,4,1,7953.0,0,7953.0,1.031,8670,74,0.574,0.0
713770383,Existing Customer,29,F,0,0.0,Divorced,0.0,0.0,19,5,4,4,2926.0,0,2926.0,0.84,2775,74,1.114,0.0
711550983,Existing Customer,46,M,1,1.0,Divorced,1.0,0.0,37,1,2,2,11343.0,1175,10168.0,0.699,8313,107,0.672,0.104
788931558,Existing Customer,46,M,2,0.0,Single,1.0,0.0,32,1,2,2,2000.0,1739,261.0,0.821,7694,85,0.7,0.87
716204883,Existing Customer,53,M,4,1.0,Divorced,1.0,0.0,44,5,3,1,7026.0,1728,5298.0,0.669,3935,66,1.0,0.246
715059258,Existing Customer,38,F,3,2.0,Single,0.0,0.0,32,6,4,4,3072.0,1970,1102.0,0.671,4245,82,0.952,0.641
717965808,Existing Customer,65,M,0,0.0,Single,1.0,0.0,54,5,1,4,9383.0,829,8554.0,0.515,5783,73,0.622,0.088
751227183,Existing Customer,36,M,2,0.0,Single,2.0,0.0,29,3,3,5,5346.0,1539,3807.0,0.777,2283,51,0.889,0.288
787983633,Existing Customer,35,F,3,0.0,Married,0.0,0.0,26,6,1,3,3187.0,2517,670.0,1.214,2072,33,0.833,0.79
712444533,Existing Customer,43,M,2,0.0,Single,2.0,0.0,36,6,2,0,14418.0,0,14418.0,1.043,3880,68,0.7,0.0
713656308,Existing Customer,56,F,0,0.0,Married,0.0,0.0,48,3,3,1,1438.3,0,1438.3,0.618,4210,75,0.5,0.0
716290233,Existing Customer,43,F,3,1.0,Married,1.0,0.0,33,6,2,3,4343.0,0,4343.0,0.563,1352,35,0.944,0.0
718110858,Attrited Customer,42,M,4,0.0,Married,1.0,0.0,36,2,3,5,1606.0,0,1606.0,0.87,2628,41,0.64,0.0
765731433,Existing Customer,48,F,3,1.0,Divorced,0.0,0.0,41,3,4,3,7860.0,0,7860.0,0.598,3512,76,0.617,0.0
779519058,Existing Customer,51,F,3,2.0,Divorced,0.0,3.0,34,3,1,2,34516.0,1578,32938.0,0.725,1929,40,0.481,0.046
709275558,Existing Customer,54,M,2,1.0,Single,1.0,0.0,44,6,3,2,7866.0,0,7866.0,0.76,4238,55,0.719,0.0
769063308,Existing Customer,45,M,3,2.0,Married,2.0,0.0,39,6,2,2,29003.0,2323,26680.0,0.671,1676,36,0.714,0.08
821813058,Existing Customer,42,M,1,0.0,Divorced,2.0,0.0,38,4,2,1,11946.0,1172,10774.0,0.614,4862,77,0.878,0.098
718726833,Existing Customer,39,M,1,0.0,Married,2.0,0.0,28,4,2,4,3327.0,0,3327.0,1.089,1665,36,0.636,0.0
721218408,Existing Customer,53,M,4,0.0,Married,3.0,0.0,41,6,3,4,3401.0,1713,1688.0,0.773,1924,54,0.317,0.504
718508883,Attrited Customer,43,F,3,0.0,Single,0.0,0.0,36,6,3,3,2325.0,238,2087.0,0.64,2306,47,0.621,0.102
717273333,Existing Customer,49,M,5,1.0,Married,2.0,0.0,37,3,2,2,29219.0,0,29219.0,0.77,4575,84,0.68,0.0
717559533,Existing Customer,47,M,3,1.0,Married,3.0,1.0,42,1,3,1,34516.0,1161,33355.0,0.74,8212,100,0.695,0.034
803938908,Existing Customer,49,F,4,0.0,Single,0.0,0.0,44,4,2,2,2659.0,0,2659.0,0.84,4546,81,0.884,0.0
779536233,Existing Customer,47,F,4,1.0,Divorced,1.0,0.0,30,1,1,1,1438.3,601,837.3,1.0,4669,83,0.729,0.418
779523258,Existing Customer,34,M,2,1.0,Married,1.0,0.0,17,6,2,1,3323.0,1062,2261.0,0.729,4610,78,0.773,0.32
710081208,Attrited Customer,52,M,2,1.0,Single,3.0,0.0,32,4,3,1,4935.0,0,4935.0,0.713,7886,64,0.882,0.0
715859058,Existing Customer,54,M,3,2.0,Married,3.0,0.0,42,6,3,4,3092.0,2165,927.0,0.676,1369,37,0.542,0.7
711039633,Existing Customer,52,F,4,2.0,Married,0.0,0.0,36,5,3,3,1594.0,0,1594.0,0.472,4653,65,0.667,0.0
816073983,Existing Customer,53,F,2,1.0,Single,0.0,0.0,48,2,2,2,8259.0,1182,7077.0,0.822,7957,88,0.544,0.143
719532108,Existing Customer,40,F,5,0.0,Married,0.0,0.0,31,4,2,2,2813.0,2208,605.0,0.877,4491,68,0.744,0.785
794560833,Attrited Customer,47,F,3,1.0,Married,1.0,0.0,31,6,3,6,5496.0,0,5496.0,0.548,1913,34,0.308,0.0
714914583,Existing Customer,40,F,4,1.0,Single,0.0,0.0,27,6,2,3,3751.0,1521,2230.0,0.974,1060,30,1.308,0.405
717172308,Attrited Customer,45,F,3,0.0,Married,1.0,0.0,37,4,2,4,3304.0,0,3304.0,0.532,1731,32,0.28,0.0
716486508,Attrited Customer,45,F,3,0.0,Married,1.0,0.0,37,6,2,2,3399.0,0,3399.0,0.991,5529,78,0.66,0.0
713214558,Existing Customer,52,M,2,1.0,Married,1.0,0.0,41,4,3,3,2628.0,2195,433.0,0.635,3608,68,0.417,0.835
710525508,Attrited Customer,48,F,2,0.0,Married,0.0,0.0,36,6,3,3,1438.3,455,983.3,0.626,2090,50,0.562,0.316
711691608,Attrited Customer,46,F,4,1.0,Single,0.0,0.0,36,2,3,3,2881.0,2450,431.0,0.629,2450,49,0.531,0.85
718555308,Existing Customer,59,M,1,0.0,Single,1.0,0.0,51,3,4,3,3808.0,713,3095.0,0.787,4845,88,0.63,0.187
716331408,Attrited Customer,52,F,4,0.0,Married,0.0,0.0,36,1,4,5,2143.0,0,2143.0,0.853,1353,36,0.333,0.0
772721208,Existing Customer,50,M,2,0.0,Single,1.0,0.0,40,4,3,3,17655.0,1720,15935.0,0.706,16293,120,0.739,0.097
710831133,Existing Customer,42,M,3,0.0,Married,2.0,0.0,36,5,2,2,18085.0,1487,16598.0,0.792,1582,47,1.043,0.082
709610283,Existing Customer,42,F,4,1.0,Single,0.0,0.0,34,3,2,3,1853.0,0,1853.0,0.846,4544,72,0.565,0.0
719238183,Existing Customer,55,F,3,1.0,Married,0.0,0.0,35,3,2,3,1872.0,1167,705.0,0.517,2238,45,0.607,0.623
714831033,Existing Customer,54,M,5,1.0,Married,2.0,0.0,47,4,1,3,6065.0,1728,4337.0,0.417,1114,27,0.688,0.285
769206483,Existing Customer,58,M,3,0.0,Married,3.0,0.0,52,3,3,3,15733.0,2101,13632.0,0.597,13986,97,0.764,0.134
757881258,Existing Customer,31,M,0,1.0,Divorced,1.0,0.0,24,6,2,2,4232.0,2092,2140.0,0.604,2565,69,0.865,0.494
716271183,Attrited Customer,45,F,2,0.0,Single,0.0,0.0,37,3,2,2,8924.0,0,8924.0,0.547,1720,42,0.4,0.0
789420933,Existing Customer,39,F,2,0.0,Married,0.0,0.0,30,3,1,3,3108.0,778,2330.0,0.645,4130,87,0.706,0.25
710694033,Existing Customer,32,M,0,1.0,Divorced,1.0,0.0,36,2,1,1,7473.0,1253,6220.0,0.98,13400,104,0.733,0.168
715038033,Existing Customer,61,M,1,1.0,Single,0.0,0.0,54,3,3,1,7169.0,629,6540.0,0.807,8216,80,0.509,0.088
718640508,Existing Customer,59,F,0,1.0,Single,0.0,0.0,46,4,1,2,3044.0,1611,1433.0,0.74,1456,36,0.714,0.529
711560058,Existing Customer,49,M,1,0.0,Married,1.0,0.0,36,2,3,2,2465.0,1334,1131.0,0.95,4806,83,0.766,0.541
720696558,Existing Customer,44,M,2,1.0,Single,2.0,0.0,31,5,2,4,34516.0,1311,33205.0,0.6,4485,85,0.771,0.038
711871758,Attrited Customer,30,F,1,1.0,Married,0.0,0.0,36,2,2,3,2905.0,2517,388.0,0.725,2487,39,0.393,0.866
714118383,Existing Customer,49,F,5,1.0,Married,0.0,0.0,43,4,2,3,8154.0,0,8154.0,0.964,2223,72,0.946,0.0
710343783,Existing Customer,37,F,5,0.0,Married,0.0,0.0,29,6,1,2,2140.0,0,2140.0,0.602,4610,65,1.321,0.0
814611633,Existing Customer,47,F,2,0.0,Single,0.0,0.0,42,3,1,2,2271.0,2154,117.0,1.13,4150,69,0.865,0.948
716075208,Existing Customer,32,F,3,0.0,Married,0.0,0.0,22,4,2,4,4561.0,2029,2532.0,0.768,1874,38,0.52,0.445
709649958,Attrited Customer,62,M,0,2.0,Divorced,1.0,1.0,46,4,5,6,28229.0,287,27942.0,0.594,2281,45,0.552,0.01
712677633,Attrited Customer,42,F,0,0.0,Divorced,0.0,0.0,31,3,3,4,2712.0,0,2712.0,0.724,2307,28,0.474,0.0
710278458,Attrited Customer,52,M,2,0.0,Single,2.0,0.0,43,4,3,3,11617.0,2517,9100.0,0.457,1643,43,0.483,0.217
779263533,Existing Customer,34,F,2,1.0,Divorced,0.0,1.0,16,2,2,1,32292.0,1731,30561.0,0.751,7564,76,0.81,0.054
712650333,Existing Customer,48,M,3,1.0,Married,1.0,0.0,37,3,3,2,11959.0,1665,10294.0,0.675,1191,40,0.481,0.139
799000008,Existing Customer,57,M,2,2.0,Divorced,3.0,0.0,51,4,1,1,26437.0,1472,24965.0,0.742,1244,36,0.5,0.056
794124708,Existing Customer,47,M,2,1.0,Divorced,2.0,0.0,41,2,2,2,21325.0,2197,19128.0,0.647,7053,69,0.865,0.103
815789883,Existing Customer,46,F,3,1.0,Single,0.0,0.0,41,1,3,2,2485.0,861,1624.0,0.566,4728,81,0.761,0.346
803587533,Existing Customer,33,M,1,0.0,Single,1.0,0.0,28,6,3,4,2618.0,1812,806.0,0.706,3319,86,0.911,0.692
709367433,Existing Customer,28,M,1,0.0,Single,1.0,0.0,15,3,3,1,2109.0,1542,567.0,0.67,2261,56,0.6,0.731
714528258,Existing Customer,46,M,2,1.0,Divorced,1.0,0.0,39,3,1,1,3299.0,870,2429.0,0.63,4904,75,0.829,0.264
711954558,Existing Customer,53,F,3,1.0,Married,1.0,0.0,44,3,3,4,2636.0,2357,279.0,0.654,1333,34,0.545,0.894
789185508,Existing Customer,49,M,2,0.0,Married,1.0,0.0,38,5,2,1,5536.0,756,4780.0,0.635,3918,70,0.628,0.137
812089383,Existing Customer,41,M,5,0.0,Single,2.0,0.0,36,1,2,3,1438.3,892,546.3,0.79,4426,88,0.66,0.62
721072908,Existing Customer,51,M,0,2.0,Single,1.0,0.0,36,6,2,3,3232.0,1346,1886.0,0.697,5102,69,0.643,0.416
713625483,Existing Customer,58,M,2,1.0,Married,2.0,0.0,44,3,2,2,11811.0,2508,9303.0,0.476,1469,29,0.812,0.212
721020858,Existing Customer,34,F,1,1.0,Single,0.0,0.0,20,2,2,2,3190.0,1959,1231.0,0.622,4220,66,0.61,0.614
788785083,Existing Customer,44,F,3,1.0,Divorced,0.0,0.0,25,6,3,2,3083.0,1040,2043.0,0.729,4311,78,0.56,0.337
716479233,Existing Customer,43,M,4,0.0,Married,1.0,0.0,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13
716138958,Existing Customer,50,F,1,0.0,Married,0.0,0.0,33,6,4,4,3160.0,1180,1980.0,1.0,3740,68,0.7,0.373
712531008,Attrited Customer,43,M,3,0.0,Married,3.0,0.0,34,4,3,2,24868.0,794,24074.0,0.649,2510,32,0.231,0.032
713610033,Existing Customer,47,M,3,2.0,Single,1.0,0.0,36,5,3,3,5062.0,1996,3066.0,0.591,1314,40,0.429,0.394
712244733,Existing Customer,56,F,1,0.0,Married,0.0,0.0,45,4,1,2,3132.0,2230,902.0,0.78,4412,73,0.659,0.712
721444758,Existing Customer,47,F,2,1.0,Married,0.0,0.0,36,1,3,3,2780.0,2216,564.0,0.826,4980,78,0.857,0.797
713064783,Existing Customer,60,F,1,0.0,Divorced,1.0,0.0,48,3,3,4,5362.0,2057,3305.0,0.763,4205,83,0.766,0.384
708899283,Existing Customer,40,F,3,0.0,Single,0.0,0.0,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719
717231558,Existing Customer,49,F,4,1.0,Married,0.0,0.0,43,2,2,2,3002.0,1446,1556.0,0.815,4851,74,0.947,0.482
714634983,Attrited Customer,44,F,1,0.0,Single,0.0,0.0,36,3,3,3,3517.0,0,3517.0,0.634,2403,48,0.548,0.0
789267633,Existing Customer,54,F,2,1.0,Married,0.0,0.0,43,3,4,1,2573.0,1760,813.0,0.676,4404,93,0.824,0.684
718188858,Existing Customer,52,F,0,1.0,Single,0.0,0.0,36,5,1,2,2537.0,1097,1440.0,0.874,4964,84,0.909,0.432
789937683,Existing Customer,37,M,3,2.0,Married,1.0,0.0,28,4,1,2,3645.0,701,2944.0,0.654,15559,120,0.739,0.192
708937608,Existing Customer,37,F,4,0.0,Single,0.0,0.0,18,4,1,2,2001.0,1366,635.0,0.86,4590,66,0.571,0.683
711315783,Existing Customer,53,M,3,1.0,Married,1.0,0.0,43,6,4,2,7451.0,683,6768.0,0.924,2165,49,0.96,0.092
720424608,Existing Customer,56,F,1,0.0,Married,0.0,0.0,36,6,3,2,24073.0,1084,22989.0,0.847,1341,37,1.176,0.045
708234558,Existing Customer,55,F,2,1.0,Divorced,0.0,0.0,43,5,2,1,2239.0,1340,899.0,0.658,4540,73,0.587,0.598
708687483,Attrited Customer,54,F,4,1.0,Single,0.0,1.0,36,3,2,3,13626.0,0,13626.0,0.411,1711,30,0.25,0.0
710518308,Existing Customer,54,F,2,2.0,Married,0.0,0.0,35,1,4,2,1685.0,0,1685.0,0.457,4155,85,0.667,0.0
787659483,Existing Customer,58,F,1,2.0,Married,0.0,0.0,48,4,2,2,1438.3,801,637.3,0.595,4223,60,0.579,0.557
718708908,Existing Customer,58,M,4,1.0,Married,1.0,0.0,36,6,2,4,5967.0,2350,3617.0,0.543,1426,29,0.812,0.394
720326733,Existing Customer,55,M,2,1.0,Single,3.0,0.0,47,2,3,1,16258.0,865,15393.0,0.623,3761,58,0.657,0.053
718100808,Existing Customer,49,F,1,0.0,Married,0.0,2.0,37,2,3,1,15987.0,2065,13922.0,0.705,7395,100,0.562,0.129
710155983,Attrited Customer,52,M,1,0.0,Single,1.0,0.0,36,3,3,4,4826.0,0,4826.0,0.954,8585,62,1.0,0.0
794866983,Existing Customer,51,F,1,2.0,Married,0.0,0.0,45,6,2,1,7336.0,1031,6305.0,0.658,3812,67,0.675,0.141
712180308,Existing Customer,36,M,4,0.0,Single,3.0,0.0,36,1,3,3,27929.0,1898,26031.0,0.725,14755,123,0.732,0.068
808273533,Attrited Customer,39,M,2,0.0,Single,1.0,0.0,34,3,4,3,1818.0,0,1818.0,0.651,2054,55,0.774,0.0
824163333,Existing Customer,43,F,5,0.0,Single,0.0,0.0,39,3,2,4,3161.0,2424,737.0,0.617,4307,66,0.784,0.767
719776608,Existing Customer,50,M,2,1.0,Married,2.0,0.0,37,3,1,3,3126.0,0,3126.0,0.824,1388,41,0.464,0.0
717600483,Existing Customer,50,M,2,0.0,Married,1.0,0.0,43,2,2,1,23223.0,628,22595.0,0.837,7358,87,0.642,0.027
710003958,Existing Customer,48,F,5,2.0,Married,0.0,0.0,40,3,3,3,1438.3,665,773.3,0.75,4100,84,0.615,0.462
817965858,Existing Customer,42,F,4,0.0,Married,0.0,0.0,37,3,1,3,2757.0,1785,972.0,0.735,3766,69,0.605,0.647
713992158,Existing Customer,57,F,4,0.0,Married,0.0,0.0,36,3,1,2,2159.0,1004,1155.0,0.603,1353,30,0.111,0.465
805524708,Attrited Customer,52,F,3,0.0,Divorced,0.0,0.0,47,3,3,1,6629.0,2517,4112.0,0.932,2599,50,0.562,0.38
712838358,Existing Customer,40,F,4,0.0,Married,0.0,0.0,31,5,2,3,1438.3,0,1438.3,0.553,4702,84,0.714,0.0
709453833,Existing Customer,48,F,4,1.0,Single,0.0,0.0,40,3,2,2,11164.0,859,10305.0,0.915,4227,67,0.634,0.077
817686633,Existing Customer,26,F,1,1.0,Single,0.0,0.0,15,5,2,4,1438.3,737,701.3,0.806,2856,39,0.5,0.512
719683158,Attrited Customer,56,F,2,0.0,Married,0.0,0.0,48,2,4,2,4746.0,0,4746.0,0.862,7154,66,1.062,0.0
710138883,Attrited Customer,47,F,3,1.0,Single,0.0,0.0,36,5,2,2,8109.0,0,8109.0,0.601,1835,43,0.344,0.0
718797558,Existing Customer,39,F,1,1.0,Married,0.0,0.0,30,3,2,3,2917.0,1357,1560.0,1.593,2422,46,0.438,0.465
713358633,Existing Customer,30,M,1,1.0,Single,1.0,0.0,36,6,1,2,11371.0,1015,10356.0,1.483,2768,68,0.889,0.089
779791908,Existing Customer,47,F,4,2.0,Single,1.0,0.0,36,6,3,3,2896.0,0,2896.0,0.961,4970,85,0.889,0.0
712918083,Existing Customer,44,F,1,0.0,Single,0.0,0.0,33,1,3,1,2211.0,768,1443.0,0.745,7527,88,0.66,0.347
824915208,Existing Customer,44,F,3,2.0,Married,0.0,0.0,40,2,1,1,7212.0,1008,6204.0,0.727,5169,82,0.745,0.14
788766933,Existing Customer,46,M,2,2.0,Married,2.0,0.0,26,1,3,1,34516.0,714,33802.0,0.883,14279,97,0.764,0.021
812443458,Existing Customer,57,M,4,1.0,Single,3.0,0.0,52,2,3,2,25808.0,0,25808.0,0.712,7794,94,0.843,0.0
772449858,Existing Customer,51,M,3,1.0,Divorced,1.0,0.0,41,5,3,4,7570.0,1388,6182.0,0.909,3849,70,0.591,0.183
821815458,Existing Customer,48,M,3,0.0,Single,1.0,0.0,44,5,1,1,19272.0,1519,17753.0,0.557,3398,67,0.763,0.079
788528958,Existing Customer,45,M,4,1.0,Single,3.0,0.0,38,1,1,3,9036.0,0,9036.0,0.753,8356,79,0.681,0.0
711258108,Existing Customer,54,M,1,1.0,Married,3.0,0.0,44,4,3,2,2821.0,2415,406.0,0.441,1419,36,0.8,0.856
772166058,Existing Customer,31,M,1,0.0,Single,1.0,0.0,20,1,2,3,3232.0,1564,1668.0,0.969,13142,112,0.75,0.484
719418933,Attrited Customer,53,M,2,0.0,Married,2.0,0.0,36,1,3,3,4503.0,0,4503.0,0.659,748,20,0.429,0.0
714618333,Existing Customer,39,F,2,2.0,Married,0.0,0.0,36,3,2,4,9843.0,2154,7689.0,0.733,1402,35,0.667,0.219
788898933,Existing Customer,42,F,4,1.0,Married,0.0,0.0,27,6,2,1,2043.0,0,2043.0,1.019,5198,77,0.711,0.0
712298883,Existing Customer,50,F,3,0.0,Single,0.0,0.0,38,3,3,1,1438.3,663,775.3,0.384,2987,73,0.622,0.461
715699983,Existing Customer,56,M,3,0.0,Married,1.0,0.0,36,5,1,3,9226.0,1233,7993.0,1.521,1626,29,1.636,0.134
794217108,Existing Customer,43,M,2,1.0,Single,3.0,0.0,37,6,3,1,14315.0,1348,12967.0,0.681,3694,67,0.718,0.094
711873033,Attrited Customer,35,F,3,0.0,Single,0.0,0.0,29,4,2,3,1438.3,0,1438.3,0.748,2549,56,0.75,0.0
717214158,Existing Customer,41,M,4,2.0,Married,1.0,0.0,28,5,3,3,9815.0,0,9815.0,0.859,15475,94,0.679,0.0
714857508,Existing Customer,44,F,4,2.0,Married,0.0,0.0,36,5,2,4,8667.0,1775,6892.0,0.729,3939,69,0.533,0.205
794682483,Existing Customer,43,F,3,2.0,Divorced,0.0,0.0,23,5,3,3,4284.0,1094,3190.0,0.63,3095,64,0.524,0.255
757527033,Existing Customer,53,F,2,1.0,Single,0.0,0.0,46,3,5,2,2153.0,0,2153.0,0.766,4628,69,0.971,0.0
721523658,Existing Customer,46,M,5,0.0,Single,3.0,0.0,26,4,3,3,34516.0,772,33744.0,0.979,3699,77,0.878,0.022
721121283,Existing Customer,37,F,2,1.0,Single,1.0,0.0,24,4,1,4,2573.0,1280,1293.0,0.718,4289,81,0.841,0.497
719925483,Existing Customer,46,M,4,1.0,Married,2.0,0.0,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48
720568083,Existing Customer,40,M,2,1.0,Divorced,1.0,0.0,36,5,2,4,8624.0,0,8624.0,0.574,2428,53,0.893,0.0
716067333,Existing Customer,61,M,0,1.0,Married,0.0,0.0,36,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136
712266633,Existing Customer,51,F,2,0.0,Married,1.0,0.0,36,2,2,1,14800.0,1020,13780.0,0.896,8796,94,0.593,0.069
713321508,Existing Customer,47,F,3,0.0,Single,0.0,0.0,36,3,1,4,1965.0,1175,790.0,0.657,4579,87,0.74,0.598
789394833,Existing Customer,47,M,2,0.0,Divorced,2.0,0.0,37,1,2,2,21714.0,1969,19745.0,0.944,13270,104,0.625,0.091
710641008,Existing Customer,44,F,2,0.0,Single,0.0,0.0,36,5,3,4,8685.0,0,8685.0,0.666,2473,56,0.6,0.0
716013858,Existing Customer,53,M,0,1.0,Single,2.0,0.0,34,3,1,4,20231.0,1434,18797.0,0.543,5002,78,0.66,0.071
717656433,Existing Customer,50,F,2,1.0,Single,0.0,0.0,40,1,2,2,2167.0,988,1179.0,0.619,7199,83,0.729,0.456
709224858,Existing Customer,53,M,2,2.0,Married,2.0,0.0,36,5,1,2,3610.0,1629,1981.0,0.821,1652,40,0.481,0.451
779293308,Existing Customer,51,M,4,1.0,Married,1.0,1.0,33,1,3,3,25653.0,2059,23594.0,0.702,8305,103,0.746,0.08
714724908,Existing Customer,41,F,1,0.0,Married,1.0,0.0,36,3,4,1,2235.0,1688,547.0,0.631,4633,79,0.795,0.755
827423433,Existing Customer,41,F,4,1.0,Divorced,0.0,0.0,37,5,1,4,7492.0,1399,6093.0,0.533,3668,67,0.675,0.187
743912958,Existing Customer,39,F,1,1.0,Single,1.0,0.0,32,3,3,1,3812.0,1103,2709.0,0.757,4080,65,0.625,0.289
717444558,Existing Customer,50,F,1,1.0,Married,0.0,0.0,38,4,1,3,2623.0,1714,909.0,0.807,5237,76,0.81,0.653
708095133,Existing Customer,43,M,4,0.0,Divorced,3.0,0.0,34,5,2,2,33304.0,1833,31471.0,0.428,1448,29,0.381,0.055
713620308,Existing Customer,46,F,2,0.0,Married,0.0,0.0,35,6,4,3,4675.0,1734,2941.0,0.413,1232,34,0.545,0.371
716609433,Attrited Customer,55,M,2,0.0,Divorced,3.0,0.0,46,5,3,2,16828.0,2517,14311.0,1.059,4939,63,0.465,0.15
711686658,Existing Customer,48,M,5,0.0,Married,2.0,1.0,40,6,2,2,34516.0,1417,33099.0,0.692,16579,109,0.879,0.041
711676008,Existing Customer,52,F,1,1.0,Single,0.0,0.0,44,5,2,2,2019.0,991,1028.0,0.799,3603,59,0.967,0.491
708946008,Attrited Customer,46,F,3,1.0,Married,0.0,0.0,36,5,2,2,1438.3,1214,224.3,0.783,2445,39,0.444,0.844
711391308,Existing Customer,46,F,4,0.0,Married,1.0,0.0,34,6,3,3,2168.0,1704,464.0,0.725,4584,92,0.769,0.786
717091533,Existing Customer,29,F,1,1.0,Single,0.0,0.0,36,5,2,3,13613.0,1172,12441.0,0.657,4253,84,0.75,0.086
712961658,Existing Customer,45,F,4,0.0,Married,0.0,0.0,32,1,1,1,3335.0,2238,1097.0,0.644,5321,78,0.95,0.671
